,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1517,290560,KR7290560002,파라택시스이더리움,KOSDAQ,벤처기업부,1451,2,-229,-13.63,1670,1672,1451,403446,612245246,32448321230,22362730,KSQ
1518,035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,2220,1,10,0.45,2245,2255,2150,92792,205423796,32361694800,14577340,KSQ
1519,032750,KR7032750002,삼진,KOSDAQ,우량기업부,3575,1,30,0.85,3580,3580,3535,24788,88336335,32286261150,9031122,KSQ
1520,042040,KR7042040006,케이피엠테크,KOSDAQ,중견기업부,165,2,-5,-2.94,170,170,164,1796503,298745794,32199019710,195145574,KSQ
1521,291230,KR7291230001,엔피,KOSDAQ,중견기업부,727,1,48,7.07,680,823,679,1788411,1345700419,32057628425,44095775,KSQ
1522,179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,1618,1,10,0.62,1610,1723,1610,110928,182793340,31841641340,19679630,KSQ
1523,252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,766,1,3,0.39,763,770,755,150430,114990401,31778574740,41486390,KSQ
1524,131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,3970,2,-65,-1.61,4005,4007,3940,13646,54215326,31760000000,8000000,KSQ
1525,095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,1386,1,25,1.84,1361,1497,1348,1220600,1717110303,31743309906,22902821,KSQ
1526,237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,4885,1,15,0.31,4970,5140,4820,146910,730530501,31735891000,6496600,KSQ
1527,034940,KR7034940007,조아제약,KOSDAQ,중견기업부,1024,1,27,2.71,997,1120,969,1475051,1539532552,31723342848,30979827,KSQ
1528,208640,KR7208640003,썸에이지,KOSDAQ,중견기업부,227,1,14,6.57,212,230,212,1704899,378948142,31607537658,139240254,KSQ
1529,236810,KR7236810008,엔비티,KOSDAQ,기술성장기업부,1860,1,18,0.98,1842,1879,1825,65821,121613910,31574292360,16975426,KSQ
1530,083640,KR7083640003,인콘,KOSDAQ,벤처기업부,405,3,0,0.0,405,422,385,2966545,1190553584,31476742155,77720351,KSQ
1531,148930,KR7148930001,에이치와이티씨,KOSDAQ,중견기업부,3090,3,0,0.0,3140,3150,3065,16208,50228904,31441408170,10175213,KSQ
1532,367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,3740,2,-40,-1.06,3795,3810,3700,17406,65119740,31371894180,8388207,KSQ
1533,432980,KR7432980001,엠에프씨,KOSDAQ,기술성장기업부,3650,2,-110,-2.93,3770,3785,3460,136850,504846028,31359858300,8591742,KSQ
1534,008470,KR7008470007,부스타,KOSDAQ,벤처기업부,3720,2,-65,-1.72,3785,3785,3685,14084,52489434,31265856000,8404800,KSQ
1535,038060,KR7038060000,루멘스,KOSDAQ,우량기업부,648,1,34,5.54,618,666,601,409990,259209002,31170788712,48103069,KSQ
1536,089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,1002,2,-20,-1.96,1016,1052,980,161032,162086029,31084998906,31022953,KSQ
1537,023790,KR7023790009,동일스틸럭스,KOSDAQ,중견기업부,1184,2,-5,-0.42,1174,1220,1130,286535,332604477,30949306528,26139617,KSQ
1538,049120,KR7049120009,파인디앤씨,KOSDAQ,벤처기업부,582,2,-17,-2.84,599,599,580,53981,31814536,30850841658,53008319,KSQ
1539,038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,3020,1,30,1.0,2995,3130,2950,43205,129274685,30836510300,10210765,KSQ
1540,068100,KR7068100007,케이웨더,KOSDAQ,기술성장기업부,3100,2,-5,-0.16,3285,3285,3045,74009,231738000,30812803400,9939614,KSQ
1541,019660,KR7019660000,글로본,KOSDAQ,중견기업부,2200,2,-65,-2.87,2265,2270,2090,44618,98638480,30677532600,13944333,KSQ
1542,139670,KR7139670004,키네마스터,KOSDAQ,중견기업부,2160,1,5,0.23,2160,2165,2110,56696,121285740,30496629600,14118810,KSQ
1543,417180,KR7417180007,핑거스토리,KOSDAQ,중견기업부,1730,2,-16,-0.92,1753,1753,1727,97736,169527661,30359117790,17548623,KSQ
1544,019570,KR7019570001,플루토스,KOSDAQ,중견기업부,452,1,8,1.8,440,465,415,5773912,2541885947,30333738984,67110042,KSQ
1545,333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1228,2,-8,-0.65,1235,1235,1220,42430,51951703,30225164328,24613326,KSQ
1546,246250,KR7246250005,에스엘에스바이오,KOSDAQ,관리종목(소속부없음),1969,0,0,0.0,0,0,0,0,0,30220617614,15348206,KSQ
1547,022220,KR7022220008,티케이지애강,KOSDAQ,중견기업부,579,2,-20,-3.34,599,599,554,268194,156062685,29989061241,51794579,KSQ
1548,047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,1208,2,-22,-1.79,1228,1229,1196,223508,269878193,29985413296,24822362,KSQ
1549,308100,KR7308100007,형지글로벌,KOSDAQ,중견기업부,1244,1,32,2.64,1212,1258,1212,353333,438307121,29884621952,24023008,KSQ
1550,016670,KR7016670002,디모아,KOSDAQ,중견기업부,3930,2,-15,-0.38,3945,3970,3895,9744,38313277,29845339620,7594234,KSQ
1551,267790,KR7267790004,배럴,KOSDAQ,벤처기업부,3870,1,10,0.26,3852,3900,3785,15813,61039492,29757625830,7689309,KSQ
1552,016100,KR7016100000,리더스코스메틱,KOSDAQ,중견기업부,1554,2,-18,-1.15,1556,1572,1515,50453,77104105,29682789276,19100894,KSQ
1553,457600,KR7457600005,벡트,KOSDAQ,벤처기업부,2165,1,60,2.85,2115,2180,2085,60204,127815535,29676737500,13707500,KSQ
1554,009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,1810,1,94,5.48,1726,1820,1692,449855,790046539,29658824710,16386091,KSQ
1555,051380,KR7051380004,피씨디렉트,KOSDAQ,중견기업부,1924,1,33,1.75,1900,1938,1891,21858,41830809,29514298528,15340072,KSQ
1556,331520,KR7331520007,밸로프,KOSDAQ,중견기업부,579,1,14,2.48,564,585,553,488553,280447361,29450481810,50864390,KSQ
1557,317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,1924,2,-50,-2.53,1974,2020,1900,287064,553548289,29360240000,15260000,KSQ
1558,159910,KR7159910009,에코글로우,KOSDAQ,중견기업부,561,1,47,9.14,526,608,514,1443413,811854871,29360207085,52335485,KSQ
1559,279600,KR7279600001,미디어젠,KOSDAQ,중견기업부,6170,2,-330,-5.08,6500,6525,6160,8873,55910150,28905098770,4684781,KSQ
1560,033050,KR7033050006,제이엠아이,KOSDAQ,벤처기업부,887,1,8,0.91,871,898,871,61095,54303960,28897876354,32579342,KSQ
1561,373110,KR7373110006,엑셀세라퓨틱스,KOSDAQ,기술성장기업부,1668,2,-3,-0.18,1671,1800,1655,649507,1116956811,28847049192,17294394,KSQ
1562,007770,KR7007770001,한일화학,KOSDAQ,중견기업부,8200,1,10,0.12,8180,8220,8140,3804,31083640,28782000000,3510000,KSQ
1563,060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,1461,2,-11,-0.75,1472,1481,1452,65856,96503605,28781700000,19700000,KSQ
1564,258830,KR7258830009,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,28751976612,69786351,KSQ
1565,131760,KR7131760001,파인텍,KOSDAQ,벤처기업부,660,1,28,4.43,637,665,601,687353,432484167,28664844780,43431583,KSQ
1566,011080,KR7011080009,형지I&C,KOSDAQ,중견기업부,666,1,1,0.15,674,679,663,375736,251094594,28613106252,42962622,KSQ
1567,031510,KR7031510001,오스템,KOSDAQ,중견기업부,1015,1,4,0.4,1010,1017,1005,152039,154557994,28420000000,28000000,KSQ
1568,208710,KR7208710004,포톤,KOSDAQ,중견기업부,2155,2,-15,-0.69,2170,2175,2125,51032,109404080,28403184460,13180132,KSQ
1569,187220,KR7187220009,디티앤씨,KOSDAQ,중견기업부,2460,1,60,2.5,2405,2465,2365,64336,156303125,28351335180,11524933,KSQ
1570,021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,1303,1,52,4.16,1251,1359,1251,206681,270692353,28281320522,21704774,KSQ
1571,058110,KR7058110008,멕아이씨에스,KOSDAQ,기술성장기업부,1762,1,56,3.28,1706,1777,1680,146193,251605452,28281033860,16050530,KSQ
1572,032080,KR7032080004,아즈텍WB,KOSDAQ,중견기업부,1309,1,5,0.38,1305,1314,1290,29850,38795420,28131756961,21491029,KSQ
1573,197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,2150,2,-25,-1.15,2175,2185,2120,6218,13447880,27978281100,13013154,KSQ
1574,103230,KR7103230009,에스앤더블류,KOSDAQ,중견기업부,3870,1,70,1.84,3800,3880,3740,36985,141009790,27864000000,7200000,KSQ
1575,036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,7330,2,-130,-1.74,7500,7580,7300,51042,376351350,27854000000,3800000,KSQ
1576,067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,2260,2,-5,-0.22,2265,2265,2230,21786,49039620,27784440000,12294000,KSQ
1577,060900,KR7060900008,에이전트AI,KOSDAQ,중견기업부,347,2,-42,-10.8,385,389,333,1246813,438744953,27698049396,79821468,KSQ
1578,318010,KR7318010006,팜스빌,KOSDAQ,중견기업부,3490,1,15,0.43,3475,3550,3450,15055,52295855,27673389620,7929338,KSQ
1579,900300,HK0000312568,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),110,2,-2,-1.79,113,113,105,4825990,522427859,27610536360,251004876,KSQ
1580,296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,5330,3,0,0.0,5330,5380,5270,10108,53672180,27600083160,5178252,KSQ
1581,076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,1221,2,-6,-0.49,1259,1259,1215,61038,75350996,27587464476,22594156,KSQ
1582,032680,KR7032680001,소프트센,KOSDAQ,중견기업부,260,2,-9,-3.35,270,274,258,2367366,624334014,27453598640,105590764,KSQ
1583,093380,KR7093380004,풍강,KOSDAQ,중견기업부,2775,2,-15,-0.54,2785,2785,2745,8053,22248431,27415093575,9879313,KSQ
1584,091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2340,1,45,1.96,2295,2380,2285,61646,143728411,27386707140,11703721,KSQ
1585,362990,KR7362990004,드림인사이트,KOSDAQ,벤처기업부,1625,1,12,0.74,1613,1642,1595,35272,56828078,27300932750,16800574,KSQ
1586,328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,796,2,-21,-2.57,817,826,793,388491,319954077,27273171288,34262778,KSQ
1587,043220,KR7043220003,티에스넥스젠,KOSDAQ,관리종목(소속부없음),1710,0,0,0.0,0,0,0,0,0,27227331360,15922416,KSQ
1588,131180,KR7131180002,딜리,KOSDAQ,벤처기업부,924,1,4,0.43,921,926,918,74590,71537226,27119400000,29350000,KSQ
1589,464680,KR7464680008,KB제27호스팩,KOSDAQ,SPAC(소속부없음),2095,2,-5,-0.24,2095,2105,2095,41891,87914427,27035975000,12905000,KSQ
1590,355690,KR7355690009,에이텀,KOSDAQ,기술성장기업부,4980,1,185,3.86,4845,5100,4475,115087,560530030,26916800400,5404980,KSQ
1591,429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,4160,2,-165,-3.82,4325,4325,4120,88505,372539988,26828800960,6449231,KSQ
1592,217620,KR7217620004,선샤인푸드,KOSDAQ,관리종목(소속부없음),3810,0,0,0.0,0,0,0,0,0,26803681470,7035087,KSQ
1593,154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,2220,1,15,0.68,2245,2245,2190,80197,177441785,26777344740,12061867,KSQ
1594,310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1291,1,51,4.11,1231,1300,1231,206462,264013858,26707266861,20687271,KSQ
1595,039740,KR7039740006,한국정보공학,KOSDAQ,벤처기업부,3325,1,135,4.23,3200,3330,3185,121209,393458150,26661170025,8018397,KSQ
1596,016920,KR7016920001,카스,KOSDAQ,중견기업부,1004,1,5,0.5,999,1018,998,77911,78231065,26599512152,26493538,KSQ
1597,353190,KR7353190002,휴럼,KOSDAQ,중견기업부,668,1,5,0.75,663,668,649,141937,93429779,26304784560,39378420,KSQ
1598,377330,KR7377330006,이지트로닉스,KOSDAQ,기술성장기업부,3210,1,60,1.9,3150,3215,3135,17031,53959675,26129252340,8139954,KSQ
1599,348030,KR7348030008,모비릭스,KOSDAQ,중견기업부,2715,2,-20,-0.73,2735,2745,2690,16279,44219675,26074317000,9603800,KSQ
1600,045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,809,2,-31,-3.69,845,845,805,134953,110024796,26057317228,32209292,KSQ
1601,193250,KR7193250008,링크드,KOSDAQ,중견기업부,403,1,4,1.0,399,410,388,337166,133518897,26030742439,64592413,KSQ
1602,198940,KR7198940009,한주라이트메탈,KOSDAQ,중견기업부,668,2,-9,-1.33,677,683,656,180314,120070652,26000549304,38922978,KSQ
1603,018700,KR7018700005,바른손,KOSDAQ,중견기업부,740,2,-58,-7.27,797,797,718,433756,320107829,25988620180,35119757,KSQ
1604,054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,780,2,-6,-0.76,812,850,770,1553481,1255456115,25875367440,33173548,KSQ
1605,418620,KR7418620001,E8,KOSDAQ,기술성장기업부,1300,2,-7,-0.54,1288,1323,1275,188617,243284979,25805620100,19850477,KSQ
1606,039310,KR7039310008,세중,KOSDAQ,중견기업부,1417,1,64,4.73,1343,1459,1343,201605,285052082,25678402139,18121667,KSQ
1607,290520,KR7290520006,신도기연,KOSDAQ,투자주의환기종목(소속부없음),1606,2,-68,-4.06,1665,1695,1600,51863,84423810,25582555372,15929362,KSQ
1608,291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,2250,2,-40,-1.75,2290,2300,2240,28799,65351147,25579602000,11368712,KSQ
1609,037400,KR7037400009,우리엔터프라이즈,KOSDAQ,중견기업부,974,1,1,0.1,973,983,965,114370,111239262,25541539004,26223346,KSQ
1610,415380,KR7415380005,스튜디오삼익,KOSDAQ,중견기업부,2225,1,10,0.45,2215,2240,2195,45595,100778075,25460619375,11442975,KSQ
1611,148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,2695,2,-135,-4.77,2885,2885,2630,117736,319358214,25458781040,9446672,KSQ
1612,285800,KR7285800009,진영,KOSDAQ,벤처기업부,1450,2,-9,-0.62,1456,1457,1431,71504,103139133,25342041500,17477270,KSQ
1613,067730,KR7067730002,로지시스,KOSDAQ,중견기업부,2615,1,15,0.58,2605,2625,2600,28139,73495135,25297306030,9673922,KSQ
1614,023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,2810,1,55,2.0,2760,2865,2760,27829,78722979,25139650950,8946495,KSQ
1615,088290,KR7088290002,이원컴포텍,KOSDAQ,중견기업부,628,1,16,2.61,612,640,612,173459,109447936,25044868592,39880364,KSQ
1616,900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),943,1,13,1.4,927,943,917,236369,219886077,24788398649,26286743,KSQ
1617,347770,KR7347770000,핌스,KOSDAQ,중견기업부,1084,1,40,3.83,1050,1098,1030,206608,221687856,24777033528,22857042,KSQ
1618,208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,2900,1,5,0.17,2900,2925,2885,26039,75414090,24654553000,8501570,KSQ
1619,070590,KR7070590005,한솔인티큐브,KOSDAQ,중견기업부,1775,2,-32,-1.77,1807,1825,1775,31430,56511195,24636149775,13879521,KSQ
1620,044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1330,2,-17,-1.26,1347,1400,1320,38241,51361890,24612696710,18505787,KSQ
1621,063760,KR7063760003,이엘피,KOSDAQ,벤처기업부,2635,1,40,1.54,2595,2650,2570,47755,124777705,24571717550,9325130,KSQ
1622,139050,KR7139050009,BF랩스,KOSDAQ,관리종목(소속부없음),2805,0,0,0.0,0,0,0,0,0,24247965555,8644551,KSQ
1623,227610,KR7227610003,아우딘퓨쳐스,KOSDAQ,중견기업부,635,2,-6,-0.94,641,655,613,330592,207911270,24160001210,38047246,KSQ
1624,130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,2140,1,40,1.9,2100,2205,2085,148573,317303806,24132093060,11276679,KSQ
1625,312610,KR7312610009,에이에프더블류,KOSDAQ,벤처기업부,1191,2,-22,-1.81,1213,1215,1180,34947,41655712,24125953608,20256888,KSQ
1626,115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,3010,1,75,2.56,2940,3040,2840,20615,60052005,24033369080,7984508,KSQ
1627,309930,KR7309930006,조이웍스앤코,KOSDAQ,중견기업부,980,1,25,2.62,955,980,930,109247,104076980,23997307040,24487048,KSQ
1628,053060,KR7053060000,세동,KOSDAQ,중견기업부,1352,1,35,2.66,1330,1355,1309,88847,119439033,23872830488,17657419,KSQ
1629,419540,KR7419540000,비스토스,KOSDAQ,벤처기업부,1038,2,-17,-1.61,1055,1055,1015,259328,266547661,23866226418,22992511,KSQ
1630,192390,KR7192390003,윈하이텍,KOSDAQ,우량기업부,2160,1,30,1.41,2130,2180,2095,39198,83681906,23829614640,11032229,KSQ
1631,113810,KR7113810006,디젠스,KOSDAQ,중견기업부,730,1,19,2.67,706,769,706,322520,236054659,23818477230,32628051,KSQ
1632,045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,3660,2,-35,-0.95,3740,3810,3655,62946,235020045,23790000000,6500000,KSQ
1633,101680,KR7101680007,한국정밀기계,KOSDAQ,중견기업부,2825,1,5,0.18,2920,2920,2780,36706,103778855,23741300000,8404000,KSQ
1634,020400,KR7020400008,대동금속,KOSDAQ,중견기업부,7440,2,-400,-5.1,7840,7840,7390,98826,746553435,23727395040,3189166,KSQ
1635,043360,KR7043360007,디지아이,KOSDAQ,벤처기업부,2630,1,100,3.95,2535,2650,2505,64143,166041038,23670000000,9000000,KSQ
1636,204630,KR7204630008,스튜디오산타클로스,KOSDAQ,관리종목(소속부없음),4650,0,0,0.0,0,0,0,0,0,23668225650,5089941,KSQ
1637,032280,KR7032280000,삼일,KOSDAQ,중견기업부,1458,2,-3,-0.21,1462,1465,1450,54445,79332538,23639414220,16213590,KSQ
1638,017250,KR7017250002,인터엠,KOSDAQ,중견기업부,1104,1,5,0.45,1102,1160,1082,321007,356923428,23234195568,21045467,KSQ
1639,225590,KR7225590009,패션플랫폼,KOSDAQ,우량기업부,869,2,-16,-1.81,885,893,867,112919,99033911,23147303597,26636713,KSQ
1640,018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,801,1,10,1.26,791,801,785,132435,104792048,23140323693,28889293,KSQ
1641,065150,KR7065150005,대산F&B,KOSDAQ,관리종목(소속부없음),145,0,0,0.0,0,0,0,0,0,23110448725,159382405,KSQ
1642,238200,KR7238200000,비피도,KOSDAQ,벤처기업부,2815,3,0,0.0,2810,2840,2750,25240,70328440,23026700000,8180000,KSQ
1643,051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,890,2,-47,-5.02,938,955,890,148516,136075565,22972008050,25811245,KSQ
1644,240600,KR7240600007,유진테크놀로지,KOSDAQ,중견기업부,3315,2,-55,-1.63,3370,3385,3290,41784,138515104,22966820565,6928151,KSQ
1645,352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,2105,2,-10,-0.47,2115,2225,2070,36371,77142185,22876571650,10867730,KSQ
1646,073540,KR7073540007,에프알텍,KOSDAQ,벤처기업부,2000,2,-20,-0.99,2020,2030,2000,13253,26624195,22800000000,11400000,KSQ
1647,303030,KR7303030001,지니틱스,KOSDAQ,벤처기업부,608,2,-2,-0.33,610,617,580,278556,167094073,22540802912,37073689,KSQ
1648,091970,KR7091970004,나노캠텍,KOSDAQ,중견기업부,594,2,-16,-2.62,604,620,585,464389,277429992,22378298382,37673903,KSQ
1649,065650,KR7065650004,하이퍼코퍼레이션,KOSDAQ,관리종목(소속부없음),1670,2,-29,-1.71,1699,1725,1604,31703,52627788,22269810720,13335216,KSQ
1650,177350,KR7177350006,베셀,KOSDAQ,벤처기업부,1129,1,6,0.53,1123,1150,1113,118834,134151959,22189102943,19653767,KSQ
1651,214610,KR7214610008,롤링스톤,KOSDAQ,투자주의환기종목(소속부없음),2640,2,-200,-7.04,2855,2925,2615,80384,221169258,22131970080,8383322,KSQ
1652,289010,KR7289010001,아이스크림에듀,KOSDAQ,중견기업부,1584,1,31,2.0,1554,1593,1545,322339,503538157,22089285504,13945256,KSQ
1653,900100,USU652221081,애머릿지,KOSDAQ,외국기업(소속부없음),479,1,5,1.05,470,490,449,170341,80014634,22051862868,46037292,KSQ
1654,137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,258,2,-7,-2.64,267,267,257,599041,155224826,22025199936,85368992,KSQ
1655,365900,KR7365900000,브이씨,KOSDAQ,벤처기업부,2990,1,15,0.5,2975,3055,2925,45343,134822331,21857797000,7310300,KSQ
1656,276730,KR7276730009,한울앤제주,KOSDAQ,기술성장기업부,980,2,-17,-1.71,997,997,940,137732,132156129,21706850060,22149847,KSQ
1657,199730,KR7199730003,바이오인프라,KOSDAQ,벤처기업부,4445,2,-80,-1.77,4625,4625,4350,14429,63817527,21622111315,4864367,KSQ
1658,080720,KR7080720006,한국유니온제약,KOSDAQ,관리종목(소속부없음),2725,0,0,0.0,0,0,0,0,0,21562456300,7912828,KSQ
1659,050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,1317,1,75,6.04,1355,1614,1295,3273416,4713403779,21512770926,16334678,KSQ
1660,405000,KR7405000001,플라즈맵,KOSDAQ,관리종목(소속부없음),5600,1,200,3.7,5460,5850,5300,53577,298883130,21495286400,3838444,KSQ
1661,154040,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,1191,2,-2,-0.17,1193,1210,1187,63712,76252484,21378561954,17950094,KSQ
1662,230980,KR7230980005,비유테크놀러지,KOSDAQ,관리종목(소속부없음),229,0,0,0.0,0,0,0,0,0,21370407553,93320557,KSQ
1663,424760,KR7424760007,벨로크,KOSDAQ,벤처기업부,1067,2,-17,-1.57,1080,1096,1055,99921,106375911,21103464239,19778317,KSQ
1664,224060,KR7224060004,더코디,KOSDAQ,투자주의환기종목(소속부없음),4045,2,-35,-0.86,4080,4145,4000,24971,102243425,20875120490,5160722,KSQ
1665,226340,KR7226340008,본느,KOSDAQ,벤처기업부,496,1,24,5.08,480,552,473,1432584,728959642,20808400320,41952420,KSQ
1666,028080,KR7028080000,휴맥스홀딩스,KOSDAQ,중견기업부,1651,2,-76,-4.4,1727,1729,1650,119186,198963536,20765462406,12577506,KSQ
1667,084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,1046,2,-64,-5.77,1110,1110,1046,310567,329666817,20619588800,19712800,KSQ
1668,025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,5150,1,70,1.38,5100,5150,5050,10450,53207580,20600000000,4000000,KSQ
